year,school_key,field,source_id,source_type,confidence,source_url,note
"2021","cmu","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","michigan","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","purdue","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","georgia-tech","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","uc-san-diego","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","illinois","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","usc","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","ut-austin","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","texas-am","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","columbia","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","cornell","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","ucla","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","johns-hopkins","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","upenn","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","northwestern","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2021","maryland","rank","xdf_usnews_2021","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/lingxiaoou/blog/1948551.shtml","Chinese-language repost states U.S. News updated the 2021 graduate rankings on March 16, 2020 and lists the ranked rows."
"2022","mit","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","stanford","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","uc-berkeley","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","caltech","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","cmu","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","purdue","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","michigan","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","georgia-tech","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","uc-san-diego","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","illinois","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","texas-am","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","cornell","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","usc","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","ut-austin","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","columbia","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","ucla","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","johns-hopkins","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","upenn","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","northwestern","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2022","maryland","rank","xdf_usnews_2022","secondary repost or news source","medium_low","https://liuxue.xdf.cn/blog/rendonglin/blog/2996385.shtml","Chinese-language repost labels the table as 2022 Best Engineering Schools and lists the top engineering schools."
"2023","mit","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","stanford","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","uc-berkeley","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","purdue","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","cmu","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","georgia-tech","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","caltech","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","michigan","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","ut-austin","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","texas-am","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","illinois","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","uc-san-diego","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","cornell","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","johns-hopkins","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","usc","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","ucla","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","columbia","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","northwestern","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","colorado-boulder","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2023","maryland","rank","yesuhak_usnews_2023","secondary repost or news source","medium_low","https://www.yesuhak.com/sub_univ/info_info01.php?b_name=univ_rank&mode=view&number=108096&page=1","Public table labeled U.S. Best Engineering Schools Ranking."
"2024","mit","rank","usnews_prn_2024","official or archived primary source","high","https://www.prnewswire.com/news-releases/us-news-releases-2024-best-engineering-schools-302174831.html","Official U.S. News release verifies only the top five ordering/ties, not a full top-20 table."
"2024","stanford","rank","usnews_prn_2024","official or archived primary source","high","https://www.prnewswire.com/news-releases/us-news-releases-2024-best-engineering-schools-302174831.html","Official U.S. News release verifies only the top five ordering/ties, not a full top-20 table."
"2024","uc-berkeley","rank","usnews_prn_2024","official or archived primary source","high","https://www.prnewswire.com/news-releases/us-news-releases-2024-best-engineering-schools-302174831.html","Official U.S. News release verifies only the top five ordering/ties, not a full top-20 table."
"2024","caltech","rank","usnews_prn_2024","official or archived primary source","high","https://www.prnewswire.com/news-releases/us-news-releases-2024-best-engineering-schools-302174831.html","Official U.S. News release verifies only the top five ordering/ties, not a full top-20 table."
"2024","georgia-tech","rank","usnews_prn_2024","official or archived primary source","high","https://www.prnewswire.com/news-releases/us-news-releases-2024-best-engineering-schools-302174831.html","Official U.S. News release verifies only the top five ordering/ties, not a full top-20 table."
"2025","mit","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","stanford","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","uc-berkeley","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","georgia-tech","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","caltech","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","purdue","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","cmu","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","illinois","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","ut-austin","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","uc-san-diego","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","michigan","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","cornell","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","johns-hopkins","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","ucla","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","texas-am","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","northwestern","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","upenn","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","columbia","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","maryland","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","duke","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","harvard","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","colorado-boulder","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2025","usc","rank","bestfunded_usnews_2025","secondary repost or news source","medium_low","https://bestfullyfundedscholarships.com/best-25-engineering-schools-2025-us-news-ranking/","Secondary article labeled as 2025 U.S. News Best Engineering Schools ranking. Used only for rank rows visible in the source text."
"2025","washington","rank","uhomes_usnews_2025","secondary repost or news source","medium_low","https://en.uhomes.com/blog/best-engineering-schools","Secondary article includes a 2025 U.S. News engineering ranking table through rank 20. Used to fill rows visible in that table."
"2026","mit","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","stanford","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","uc-berkeley","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","georgia-tech","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","caltech","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","purdue","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","cmu","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","illinois","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","ut-austin","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","uc-san-diego","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","michigan","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","cornell","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","johns-hopkins","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","ucla","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","texas-am","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","northwestern","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","upenn","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","columbia","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","maryland","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","duke","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","harvard","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","colorado-boulder","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","usc","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
"2026","washington","rank","uhomes_usnews_2026","secondary republication","medium","https://en.uhomes.com/blog/us-news-graduate-school-rankings","Article states the U.S. News graduate rankings dropped April 8, 2025 and reproduces the Top 50 Engineering Schools table. Used only for visible ranking rows."
